"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
15.067;186;235;89;20915;0.0;15.700;1.068;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;15.700;1.068;3.1;0.0;0;5;4.725;0.956;9.5;0;-1.6;0;0;0;0;90;1050;815;100;0;0;1681;429.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.137;186;235;89;20915;0.0;15.700;1.068;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;15.700;1.068;3.1;0.0;0;5;4.725;0.956;9.5;20;-1.6;0;0;0;0;90;1050;815;100;0;0;1681;429.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.203;186;237;89;21093;0.0;15.700;1.068;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;15.700;1.068;3.1;0.0;0;5;4.725;4.918;9.5;20;-1.6;0;0;0;0;90;1050;813;100;0;0;1681;425.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.268;186;237;89;21093;0.0;15.800;1.075;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;15.800;1.075;3.1;0.0;0;5;4.725;5.947;9.5;20;-1.6;0;0;0;0;90;1050;813;100;0;0;1681;425.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.333;186;239;89;21271;0.0;15.900;1.082;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;15.900;1.082;3.1;0.0;0;5;4.725;5.947;9.5;20;-1.6;0;0;0;0;90;1050;811;100;0;0;1681;422.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.403;186;239;89;21271;0.0;15.900;1.082;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;15.900;1.082;3.1;0.0;0;5;4.725;5.693;9.5;20;-1.6;0;0;0;0;90;1050;811;100;0;0;1681;422.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.471;187;232;89;20648;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.0;0.0;0;5;4.725;5.693;9.5;-70;-1.6;0;0;0;0;90;1050;818;100;0;0;1683;435.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.537;187;232;89;20648;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.0;0.0;0;5;4.725;1.200;9.5;0;-1.6;0;0;0;0;90;1050;818;100;0;0;1683;435.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.605;187;235;89;20915;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.1;0.0;0;5;4.725;1.200;9.5;0;-1.6;0;0;0;0;90;1050;815;100;0;0;1683;429.70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.668;187;238;89;21182;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.1;0.0;0;5;4.725;4.939;9.5;30;-1.6;0;0;0;0;90;1050;812;100;0;0;1683;424.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.735;187;238;89;21182;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.1;0.0;0;5;4.725;4.939;9.5;30;-1.6;0;0;0;0;90;1050;812;100;0;0;1683;424.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.800;187;240;89;21360;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.1;0.0;0;5;4.725;6.189;9.5;30;-1.6;0;0;0;0;90;1050;810;100;0;0;1683;420.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.869;187;240;89;21360;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.000;1.088;3.1;0.0;0;5;4.725;6.189;9.5;20;-1.6;0;0;0;0;90;1050;810;100;0;0;1683;420.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
15.934;187;231;88;20328;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.000;1.088;3.0;0.0;0;5;4.725;5.262;9.5;20;-1.7;0;0;0;0;90;1050;819;100;0;0;1683;437.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
15.999;187;231;88;20328;0.0;16.000;1.088;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.000;1.088;3.0;0.0;0;5;4.725;5.262;9.5;-90;-1.7;0;0;0;0;90;1050;819;100;0;0;1683;437.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
15.999;187;235;88;20680;0.0;16.200;1.102;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.200;1.102;3.0;0.0;0;5;4.725;5.262;9.5;0;-1.7;0;0;0;0;90;1050;815;100;0;0;1683;429.70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
16.135;187;235;88;20680;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.300;1.109;3.0;0.0;0;5;4.725;5.262;9.5;0;-1.7;0;0;0;0;90;1050;815;100;0;0;1683;429.70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
16.200;187;238;89;21182;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.300;1.109;3.1;0.0;0;5;4.725;6.075;9.5;40;-1.6;0;0;0;0;90;1050;812;100;0;0;1683;424.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.266;187;238;89;21182;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.300;1.109;3.1;0.0;0;5;4.725;6.075;9.5;30;-1.6;0;0;0;0;90;1050;812;100;0;0;1683;424.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.333;187;239;89;21271;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.300;1.109;3.1;0.0;0;5;4.725;6.019;9.5;30;-1.6;0;0;0;0;90;1050;811;100;0;0;1683;422.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.401;187;239;89;21271;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.300;1.109;3.1;0.0;0;5;4.725;6.019;9.5;10;-1.6;0;0;0;0;90;1050;811;100;0;0;1683;422.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.467;188;232;88;20416;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.300;1.109;3.0;0.0;0;5;4.725;5.045;9.5;-70;-1.7;0;0;0;0;90;1050;818;100;0;0;1686;436.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
16.532;188;232;88;20416;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.300;1.109;3.0;0.0;0;5;4.725;1.343;9.5;-70;-1.7;0;0;0;0;90;1050;818;100;0;0;1686;436.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
16.598;188;235;89;20915;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.300;1.109;3.1;0.0;0;5;4.725;1.343;9.5;0;-1.6;0;0;0;0;90;1050;815;100;0;0;1686;430.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.598;188;235;89;20915;0.0;16.300;1.109;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.300;1.109;3.1;0.0;0;5;4.725;5.743;9.5;30;-1.6;0;0;0;0;90;1050;815;100;0;0;1686;430.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.733;188;237;89;21093;0.0;16.400;1.116;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.400;1.116;3.1;0.0;0;5;4.725;5.743;9.5;30;-1.6;0;0;0;0;90;1050;813;100;0;0;1686;426.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.733;188;237;89;21093;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.1;0.0;0;5;4.725;5.881;9.5;20;-1.6;0;0;0;0;90;1050;813;100;0;0;1686;426.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.865;188;239;89;21271;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.1;0.0;0;5;4.725;5.881;9.5;20;-1.6;0;0;0;0;90;1050;811;100;0;0;1686;423.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
16.935;188;232;89;20648;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.0;0.0;0;5;4.725;5.438;9.5;20;-1.6;0;0;0;0;90;1050;818;100;0;0;1686;436.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.000;188;232;89;20648;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.0;0.0;0;5;4.725;5.438;9.5;-70;-1.6;0;0;0;0;90;1050;818;100;0;0;1686;436.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.069;188;234;89;20826;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.0;0.0;0;5;4.725;1.527;9.5;0;-1.6;0;0;0;0;90;1050;816;100;0;0;1686;432.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.136;188;234;89;20826;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.0;0.0;0;5;4.725;1.527;9.5;0;-1.6;0;0;0;0;90;1050;816;100;0;0;1686;432.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.201;188;237;89;21093;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.1;0.0;0;5;4.725;5.027;9.5;20;-1.6;0;0;0;0;90;1050;813;100;0;0;1686;426.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.267;188;237;89;21093;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.1;0.0;0;5;4.725;5.027;9.5;30;-1.6;0;0;0;0;90;1050;813;100;0;0;1686;426.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.338;188;239;89;21271;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.1;0.0;0;5;4.725;5.716;9.5;30;-1.6;0;0;0;0;90;1050;811;100;0;0;1686;423.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.405;188;239;89;21271;0.0;16.500;1.122;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.500;1.122;3.1;0.0;0;5;4.725;5.716;9.5;20;-1.6;0;0;0;0;90;1050;811;100;0;0;1686;423.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.470;189;231;88;20328;0.0;16.700;1.136;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.700;1.136;3.0;0.0;0;5;4.725;5.497;9.5;-80;-1.7;0;0;0;0;90;1050;819;100;0;0;1687;438.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
17.536;189;231;88;20328;0.0;16.800;1.143;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.800;1.143;3.0;0.0;0;5;4.725;5.497;9.5;-80;-1.7;0;0;0;0;90;1050;819;100;0;0;1687;438.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
17.604;189;234;88;20592;0.0;16.800;1.143;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.800;1.143;3.0;0.0;0;5;4.725;5.497;9.5;0;-1.7;0;0;0;0;90;1050;816;100;0;0;1687;432.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
17.672;189;234;88;20592;0.0;16.800;1.143;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;16.800;1.143;3.0;0.0;0;5;4.725;5.497;9.5;30;-1.7;0;0;0;0;90;1050;816;100;0;0;1687;432.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
17.737;189;236;89;21004;0.0;16.800;1.143;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.800;1.143;3.1;0.0;0;5;4.725;5.852;9.5;30;-1.6;0;0;0;0;90;1050;814;100;0;0;1687;428.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.803;189;236;89;21004;0.0;16.800;1.143;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.800;1.143;3.1;0.0;0;5;4.725;5.852;9.5;20;-1.6;0;0;0;0;90;1050;814;100;0;0;1687;428.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.869;189;238;89;21182;0.0;16.800;1.143;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.800;1.143;3.1;0.0;0;5;4.725;5.904;9.5;20;-1.6;0;0;0;0;90;1050;812;100;0;0;1687;425.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
17.939;189;238;89;21182;0.0;16.900;1.150;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;16.900;1.150;3.1;0.0;0;5;4.725;5.250;9.5;20;-1.6;0;0;0;0;90;1050;812;100;0;0;1687;425.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.005;189;230;89;20470;0.0;17.000;1.156;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.000;1.156;3.0;0.0;0;5;4.725;5.250;9.5;-80;-1.6;0;0;0;0;90;1050;820;100;0;0;1687;440.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.069;189;230;89;20470;0.0;17.000;1.156;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.000;1.156;3.0;0.0;0;5;4.725;5.250;9.5;0;-1.6;0;0;0;0;90;1050;820;100;0;0;1687;440.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.134;189;234;89;20826;0.0;17.000;1.156;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.000;1.156;3.0;0.0;0;5;4.725;5.250;9.5;0;-1.6;0;0;0;0;90;1050;816;100;0;0;1687;432.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.200;189;234;89;20826;0.0;17.000;1.156;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.000;1.156;3.0;0.0;0;5;4.725;6.205;9.5;40;-1.6;0;0;0;0;90;1050;816;100;0;0;1687;432.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.271;189;237;89;21093;0.0;17.000;1.156;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.000;1.156;3.1;0.0;0;5;4.725;6.205;9.5;30;-1.6;0;0;0;0;90;1050;813;100;0;0;1687;427.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.340;189;238;89;21182;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.200;1.170;3.1;0.0;0;5;4.725;5.875;9.5;30;-1.6;0;0;0;0;90;1050;812;100;0;0;1687;425.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.405;189;238;89;21182;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.200;1.170;3.1;0.0;0;5;4.725;5.875;9.5;10;-1.6;0;0;0;0;90;1050;812;100;0;0;1687;425.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.471;189;230;88;20240;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;17.200;1.170;3.0;0.0;0;5;4.725;5.127;9.5;10;-1.7;0;0;0;0;90;1050;820;100;0;0;1687;440.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
18.537;190;230;88;20240;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;17.200;1.170;3.0;0.0;0;5;4.725;5.127;9.5;-80;-1.7;0;0;0;0;90;1050;820;100;0;0;1682;438.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
18.601;190;234;88;20592;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;17.200;1.170;3.0;0.0;0;5;4.725;5.127;9.5;0;-1.7;0;0;0;0;90;1050;816;100;0;0;1682;431.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
18.670;190;234;88;20592;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.874;3.874;0.000;0.000;17.200;1.170;3.0;0.0;0;5;4.725;5.127;9.5;0;-1.7;0;0;0;0;90;1050;816;100;0;0;1682;431.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;88.0;88.0;2;0;0.00;0.00;0.00;0.0;0.0
18.737;190;236;89;21004;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.200;1.170;3.1;0.0;0;5;4.725;6.211;9.5;40;-1.6;0;0;0;0;90;1050;814;100;0;0;1682;427.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.803;190;236;89;21004;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.200;1.170;3.1;0.0;0;5;4.725;6.211;9.5;20;-1.6;0;0;0;0;90;1050;814;100;0;0;1682;427.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.867;190;238;89;21182;0.0;17.200;1.170;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.200;1.170;3.1;0.0;0;5;4.725;5.802;9.5;20;-1.6;0;0;0;0;90;1050;812;100;0;0;1682;424.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.932;190;238;89;21182;0.0;17.300;1.177;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.300;1.177;3.1;0.0;0;5;4.725;5.802;9.5;20;-1.6;0;0;0;0;90;1050;812;100;0;0;1682;424.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
18.999;190;230;89;20470;0.0;17.400;1.184;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.400;1.184;3.0;0.0;0;5;4.725;5.394;9.5;-80;-1.6;0;0;0;0;90;1050;820;100;0;0;1682;438.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
19.068;190;230;89;20470;0.0;17.500;1.190;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.500;1.190;3.0;0.0;0;5;4.725;5.394;9.5;-80;-1.6;0;0;0;0;90;1050;820;100;0;0;1682;438.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
19.135;190;233;89;20737;0.0;17.500;1.190;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.500;1.190;3.0;0.0;0;5;4.725;0.730;9.5;0;-1.6;0;0;0;0;90;1050;817;100;0;0;1682;433.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
19.204;190;233;89;20737;0.0;17.500;1.190;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.894;3.894;0.000;0.000;17.500;1.190;3.0;0.0;0;5;4.725;0.730;9.5;30;-1.6;0;0;0;0;90;1050;817;100;0;0;1682;433.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
19.269;190;236;89;21004;0.0;17.500;1.190;5;22;10;0;100;105;100;148;100;171;100;69;69;0;3.910;3.910;0.000;0.000;17.500;1.190;3.1;0.0;0;5;4.770;5.209;9.3;30;-1.6;0;0;0;0;90;1050;814;100;0;0;1682;427.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;89.0;89.0;2;0;0.00;0.00;0.00;0.0;0.0
