"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
18.669;57;827;48;39696;0.0;12.700;0.864;47;96;1;0;100;99;100;100;100;99;100;25;25;0;1.291;1.291;0.000;0.000;14.500;0.986;3.6;0.0;0;18;3.000;3.013;12.9;30;0;0;-7.1;0;0;0;0;195;800;-27;97;1;0;1812;131.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;48.0;48.0;2;0;0.00;0.00;0.00;0.0;0.0
18.740;57;841;48;40368;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;25;25;0;1.291;1.291;0.000;0.000;14.500;0.986;3.6;0.0;0;18;3.000;2.773;12.9;270;0;0;-7.1;0;0;0;0;195;800;-41;97;1;0;1812;129.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;48.0;48.0;2;0;0.00;0.00;0.00;0.0;0.0
18.804;58;844;47;39668;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;23;23;0;1.262;1.262;0.000;0.000;14.600;0.993;3.6;0.0;0;18;3.000;2.663;12.9;80;0;0;-7.3;0;0;0;0;195;800;-44;97;1;0;1811;128.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;47.0;47.0;2;0;0.00;0.00;0.00;0.0;0.0
18.870;58;851;46;39146;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;21;21;0;1.241;1.241;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.980;12.9;80;0;0;-7.4;0;0;0;0;195;800;-51;97;1;0;1811;127.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;46.0;46.0;2;0;0.00;0.00;0.00;0.0;0.0
18.936;58;852;46;39192;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;21;21;0;1.241;1.241;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.684;12.9;200;0;0;-7.4;0;0;0;0;195;800;-52;97;1;0;1811;127.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;46.0;46.0;2;0;0.00;0.00;0.00;0.0;0.0
19.002;58;849;46;39054;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;21;21;0;1.241;1.241;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.487;12.9;-60;0;0;-7.4;0;0;0;0;195;800;-49;97;1;0;1811;127.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;46.0;46.0;2;0;0.00;0.00;0.00;0.0;0.0
19.070;58;839;45;37755;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.229;1.229;0.000;0.000;14.700;1.000;3.4;0.0;0;17;3.000;2.329;12.9;-60;0;0;-7.5;0;0;0;0;195;800;-39;97;1;0;1811;129.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;45.0;45.0;2;0;0.00;0.00;0.00;0.0;0.0
19.139;58;853;46;39238;0.0;12.600;0.857;47;96;1;0;100;99;100;100;100;99;100;21;21;0;1.241;1.241;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.981;12.9;-100;0;0;-7.4;0;0;0;0;195;800;-53;97;1;0;1811;127.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;46.0;46.0;2;0;0.00;0.00;0.00;0.0;0.0
19.201;58;847;45;38115;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.229;1.229;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.944;12.9;180;0;0;-7.5;0;0;0;0;195;800;-47;97;1;0;1811;128.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;45.0;45.0;2;0;0.00;0.00;0.00;0.0;0.0
19.267;58;843;46;38778;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;21;21;0;1.241;1.241;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.892;12.9;180;0;0;-7.4;0;0;0;0;195;800;-43;97;1;0;1811;128.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;46.0;46.0;2;0;0.00;0.00;0.00;0.0;0.0
19.332;58;845;46;38870;0.0;12.700;0.864;47;96;1;0;100;99;100;100;100;99;100;21;21;0;1.241;1.241;0.000;0.000;14.700;1.000;3.5;0.0;0;18;3.000;2.996;12.9;-140;0;0;-7.4;0;0;0;0;195;800;-45;97;1;0;1811;128.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;46.0;46.0;2;0;0.00;0.00;0.00;0.0;0.0
19.400;58;868;45;39060;0.0;12.600;0.857;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.229;1.229;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.518;12.9;230;0;0;-7.5;0;0;0;0;195;800;-68;97;1;0;1811;125.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;45.0;45.0;2;0;0.00;0.00;0.00;0.0;0.0
19.468;58;875;44;38500;0.0;12.600;0.857;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.222;1.222;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.187;12.9;230;0;0;-7.7;0;0;0;0;195;800;-75;97;1;0;1811;124.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;44.0;44.0;2;0;0.00;0.00;0.00;0.0;0.0
19.532;58;877;44;38588;0.0;12.800;0.871;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.222;1.222;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.081;12.9;40;0;0;-7.7;0;0;0;0;195;800;-77;97;1;0;1811;123.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;44.0;44.0;2;0;0.00;0.00;0.00;0.0;0.0
19.603;58;887;43;38141;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.041;12.9;170;0;0;-7.8;0;0;0;0;195;800;-87;97;1;0;1811;122.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
19.669;58;898;43;38614;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.214;12.9;170;0;0;-7.8;0;0;0;0;195;800;-98;97;1;0;1811;121.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
19.734;58;895;43;38485;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.770;12.9;100;0;0;-7.8;0;0;0;0;195;800;-95;97;1;0;1811;121.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
19.805;59;886;43;38098;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.882;12.9;-110;0;0;-7.8;0;0;0;0;195;800;-86;97;1;0;1814;122.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
19.868;59;888;43;38184;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.921;12.9;-110;0;0;-7.8;0;0;0;0;195;800;-88;97;1;0;1814;122.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
19.935;59;879;43;37797;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.010;12.9;-90;0;0;-7.8;0;0;0;0;195;800;-79;97;1;0;1814;123.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.000;59;886;43;38098;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.185;12.9;90;0;0;-7.8;0;0;0;0;195;800;-86;97;1;0;1814;122.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.064;59;885;43;38055;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.994;12.9;90;0;0;-7.8;0;0;0;0;195;800;-85;97;1;0;1814;122.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.129;59;889;43;38227;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.930;12.9;30;0;0;-7.8;0;0;0;0;195;800;-89;97;1;0;1814;122.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.200;59;888;43;38184;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.110;12.9;-10;0;0;-7.8;0;0;0;0;195;800;-88;97;1;0;1814;122.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.265;59;895;43;38485;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.005;12.9;-10;0;0;-7.8;0;0;0;0;195;800;-95;97;1;0;1814;121.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.331;59;892;43;38356;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.064;12.9;-20;0;0;-7.8;0;0;0;0;195;800;-92;97;1;0;1814;122.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.401;59;904;43;38872;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.120;12.9;180;0;0;-7.8;0;0;0;0;195;800;-104;97;1;0;1814;120.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
20.466;59;906;42;38052;0.0;12.900;0.878;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.894;12.9;180;0;0;-8.0;0;0;0;0;195;800;-106;97;1;0;1814;120.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.531;59;909;42;38178;0.0;13.000;0.884;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.776;12.9;30;0;0;-8.0;0;0;0;0;195;800;-109;97;1;0;1814;119.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.598;59;909;42;38178;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.056;12.9;30;0;0;-8.0;0;0;0;0;195;800;-109;97;1;0;1814;119.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.667;59;910;42;38220;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.844;12.9;20;0;0;-8.0;0;0;0;0;195;800;-110;97;1;0;1814;119.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.731;59;909;42;38178;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.919;12.9;-80;0;0;-8.0;0;0;0;0;195;800;-109;97;1;0;1814;119.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.797;59;917;42;38514;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.959;12.9;-80;0;0;-8.0;0;0;0;0;195;800;-117;97;1;0;1814;118.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.863;60;911;42;38262;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.769;12.5;160;0;0;-8.0;0;0;0;0;195;800;-111;97;1;0;1808;119.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.932;60;910;42;38220;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.849;12.5;-80;0;0;-8.0;0;0;0;0;195;800;-110;97;1;0;1808;119.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
20.999;60;901;42;37842;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.766;12.5;-80;0;0;-8.0;0;0;0;0;195;800;-101;97;1;0;1808;120.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.063;60;894;43;38442;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.786;12.7;-170;0;0;-7.8;0;0;0;0;195;800;-94;97;1;0;1808;121.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
21.131;60;893;42;37506;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.045;12.7;10;0;0;-8.0;0;0;0;0;195;800;-93;97;1;0;1808;121.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.200;60;897;43;38571;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.804;12.7;10;0;0;-7.8;0;0;0;0;195;800;-97;97;1;0;1808;120.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
21.270;60;896;43;38528;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.048;12.7;-40;0;0;-7.8;0;0;0;0;195;800;-96;97;1;0;1808;121.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
21.336;60;899;43;38657;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.000;12.7;100;0;0;-7.8;0;0;0;0;195;800;-99;97;1;0;1808;120.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
21.400;60;903;42;37926;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.957;12.7;100;0;0;-8.0;0;0;0;0;195;800;-103;97;1;0;1808;120.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.468;60;893;43;38399;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.218;1.218;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.771;12.7;-40;0;0;-7.8;0;0;0;0;195;800;-93;97;1;0;1808;121.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;43.0;43.0;2;0;0.00;0.00;0.00;0.0;0.0
21.536;60;898;42;37716;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.026;12.7;30;0;0;-8.0;0;0;0;0;195;800;-98;97;1;0;1808;120.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.601;60;915;42;38430;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.997;12.8;30;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1808;118.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.670;60;910;42;38220;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.742;12.8;100;0;0;-8.0;0;0;0;0;195;800;-110;97;1;0;1808;119.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.735;60;915;42;38430;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.960;12.8;70;0;0;-8.0;0;0;0;0;195;800;-115;97;1;0;1808;118.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.803;60;914;42;38388;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.934;12.8;70;0;0;-8.0;0;0;0;0;195;800;-114;97;1;0;1808;118.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.869;61;927;42;38934;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.083;12.8;70;0;0;-8.0;0;0;0;0;195;800;-127;97;1;0;1812;117.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
21.937;61;930;41;38130;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.161;12.8;80;0;0;-8.1;0;0;0;0;195;800;-130;97;1;0;1812;116.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.003;61;930;41;38130;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.936;12.8;80;0;0;-8.1;0;0;0;0;195;800;-130;97;1;0;1812;116.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.068;61;924;41;37884;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;2.988;12.8;-80;0;0;-8.1;0;0;0;0;195;800;-124;97;1;0;1812;117.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.133;61;915;41;37515;0.0;13.400;0.912;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.777;12.8;-70;0;0;-8.1;0;0;0;0;195;800;-115;97;1;0;1812;118.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.199;61;919;41;37679;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.7;0.0;0;18;3.000;3.297;12.8;-70;0;0;-8.1;0;0;0;0;195;800;-119;97;1;0;1812;118.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.268;61;909;41;37269;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.917;12.8;40;0;0;-8.1;0;0;0;0;195;800;-109;97;1;0;1812;119.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.335;61;910;42;38220;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.834;12.8;-90;0;0;-8.0;0;0;0;0;195;800;-110;97;1;0;1812;119.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
22.402;61;902;41;36982;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.747;12.8;-90;0;0;-8.1;0;0;0;0;195;800;-102;97;1;0;1812;120.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.469;61;911;42;38262;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.923;12.8;-20;0;0;-8.0;0;0;0;0;195;800;-111;97;1;0;1812;119.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
22.537;61;909;41;37269;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.193;1.193;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;3.213;12.8;10;0;0;-8.1;0;0;0;0;195;800;-109;97;1;0;1812;119.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;41.0;41.0;2;0;0.00;0.00;0.00;0.0;0.0
22.602;61;911;42;38262;0.0;13.300;0.905;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.803;12.8;10;0;0;-8.0;0;0;0;0;195;800;-111;97;1;0;1812;119.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
22.672;61;897;42;37674;0.0;13.500;0.918;47;96;1;0;100;99;100;100;100;99;100;20;20;0;1.215;1.215;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.749;12.8;-20;0;0;-8.0;0;0;0;0;195;800;-97;97;1;0;1812;121.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
22.737;61;908;42;38136;0.0;13.100;0.891;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.999;12.8;-20;0;0;-8.0;0;0;0;0;195;800;-108;97;1;0;1812;119.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
22.805;61;909;42;38178;0.0;13.200;0.898;47;96;1;0;100;99;100;100;100;99;100;19;19;0;1.199;1.199;0.000;0.000;14.700;1.000;3.6;0.0;0;18;3.000;2.896;12.8;10;0;0;-8.0;0;0;0;0;195;800;-109;97;1;0;1812;119.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;42.0;42.0;2;0;0.00;0.00;0.00;0.0;0.0
